Recommended Package,Dream Outcome,Lead ID,Date Added,Company Name,Business Type,Number of Outlets,Estimated Monthly Revenue (RM),Address,City,State,Postal Code,Website,Primary Contact Name,Job Title,Phone Number,Email Address,WhatsApp,Rating,Review Count,Price Level,Business Status,Google Place ID,Latitude,Longitude,Biggest Pain Point,ICP Tier (1/2/3),Lead Score (0-100),Lead Quality (HOT/WARM/QUALIFIED/COLD),Source,Notes,Follow-up Date,Contact Status (New/Contacted/Qualified/Proposal/Won/Lost),Owner (Sales Rep),Created By,Last Modified,Initial Score Hint,Quality Hint
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJ0_ce,2025-11-05,JEN Penang Georgetown by Shangri-La,"Lodging, Restaurant",5,240000,"Magazine Rd, George Town, 10300 George Town, Pulau Pinang, Malaysia",10300 George Town,,10300.0,https://www.shangri-la.com/en/hotels/jen/penang/georgetown/,,,6042622622.0,,6042622622.0,4.3,6875.0,Unknown,OPERATIONAL,ChIJ0_ceR5rDSjARB97A8VgIhfQ,5.4135331,100.3303217,Can't standardize operations across locations,2,,,Google Places API,Rating: 4.3/5 (6875 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJe-d3,2025-11-05,d'Tandoor Restaurant Damansara Utama,"Meal Takeaway, Restaurant",1,300000,"52, Jalan SS 21/62, Damansara Utama, 47400 Petaling Jaya, Selangor, Malaysia",47400 Petaling Jaya,Selangor,47400.0,https://dtandoor.com/,,,60377282020.0,,60377282020.0,4.5,1045.0,$$$ (Expensive),OPERATIONAL,ChIJe-d3BjZJzDERW_cxUo7XsXM,3.1325505,101.6221823,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.5/5 (1045 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJJZ1P,2025-11-05,"Cheong Fatt Tze, The Blue Mansion","Travel Agency, Lodging, Restaurant",5,240000,"14, Lebuh Leith, George Town, 10200 George Town, Pulau Pinang, Malaysia",10200 George Town,,10200.0,http://www.cheongfatttzemansion.com/,,,6042620006.0,,6042620006.0,4.4,5394.0,Unknown,OPERATIONAL,ChIJJZ1Pb5rDSjAR0FgEYqphTw0,5.4214508,100.3348934,Can't standardize operations across locations,2,,,Google Places API,Rating: 4.4/5 (5394 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJMes2,2025-11-05,Strangers at 47,"Cafe, Store, Restaurant",2,200000,"45, 47 49, Jalan 17/45, Seksyen 17, 46400 Petaling Jaya, Selangor, Malaysia",46400 Petaling Jaya,Selangor,46400.0,https://strangersat47.my/,,,60127454749.0,,60127454749.0,4.5,2913.0,$$ (Moderate),OPERATIONAL,ChIJMes2_lpJzDERwaN-YKyU_gs,3.1202499,101.6299577,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.5/5 (2913 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJWbnY,2025-11-05,Mohd Chan Restaurant @ Kelana Jaya,Restaurant,2,200000,"B-G-06 & 07, Jalan SS 6/20, Dataran Glomac,, Pusat Bandar Kelana Jaya,, 47301 Petaling Jaya, Selangor, Malaysia",47301 Petaling Jaya,Selangor,47301.0,http://www.mohdchan.com.my/,,,60378809099.0,,60378809099.0,4.6,4110.0,$$ (Moderate),OPERATIONAL,ChIJWbnYvhBMzDERiBBj6cm0xew,3.102279,101.599843,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.6/5 (4110 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJ_VlP,2025-11-05,The Social @ Desa ParkCity,"Restaurant, Liquor Store, Cafe",1,300000,"GF-02, The Waterfront@ParkCity, No.5, Persiaran Residen, Desa Parkcity, 52200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",52200 Kuala Lumpur,Kuala Lumpur,52200.0,https://thesocial.com.my/,,,60362799225.0,,60362799225.0,4.3,1388.0,$$$ (Expensive),OPERATIONAL,ChIJ_VlPDaZIzDERn8cmvkJfeIg,3.1869825,101.6281771,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (1388 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJeacz,2025-11-05,Yellow Brick Road,"Cafe, Restaurant",2,200000,"Lot A-GF-03, 5th Place @ The Five No.49, Kompleks Pejabat Damansara, Kompleks Pejabat Damansara, Jalan Dungun, Bukit Damansara, 50490 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50490 Kuala Lumpur,Kuala Lumpur,50490.0,,,,60192700304.0,,60192700304.0,4.3,3653.0,$$ (Moderate),OPERATIONAL,ChIJeaczdQBJzDER2RFveeZePuY,3.151729,101.6655372,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (3653 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJx9hV,2025-11-05,DÔME (The Gardens Mall),Cafe,2,200000,"Level 1, F-237B&238, Lingkaran Syed Putra, Mid Valley City, 59200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59200 Kuala Lumpur,Kuala Lumpur,59200.0,http://www.domecafe.com.my/,,,60122241285.0,,60122241285.0,4.5,2046.0,$$ (Moderate),OPERATIONAL,ChIJx9hV5o5JzDER00-xwfjNWXQ,3.1187202,101.6760171,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.5/5 (2046 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJpfdV,2025-11-05,El Cerdo,Restaurant,1,300000,"43 & 45, Changkat Bukit Bintang, City Centre, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50200 Kuala Lumpur,Kuala Lumpur,50200.0,http://elcerdokl.com/,,,60133094197.0,,60133094197.0,4.4,1450.0,$$$ (Expensive),OPERATIONAL,ChIJpfdVdSo2zDERBhcmuU16uFI,3.1472361,101.7078781,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (1450 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJXyrd,2025-11-05,The Rabbit Hole,"Cafe, Bar",2,200000,"16, Changkat Bukit Bintang, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50200 Kuala Lumpur,Kuala Lumpur,50200.0,http://www.rabbithole.com.my/,,,601162351099.0,,601162351099.0,4.5,2716.0,$$ (Moderate),OPERATIONAL,ChIJXyrddio2zDERP8WPwaXwvZ8,3.1479982,101.7071577,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.5/5 (2716 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJLwMj,2025-11-05,Breakfast Thieves APW Bangsar,Cafe,2,400000,"Lot M, 29-5, Jalan Riong, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59100 Kuala Lumpur,Kuala Lumpur,59100.0,http://www.breakfastthieves.com/,,,60322018829.0,,60322018829.0,4.3,2305.0,$$$ (Expensive),OPERATIONAL,ChIJLwMjXpBJzDERef0OfNr0Efw,3.124318299999999,101.6741622,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (2305 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJPYha,2025-11-05,VCR,"Cafe, Restaurant, Store",2,200000,"2, Jalan Galloway, Bukit Bintang, 50150 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50150 Kuala Lumpur,Kuala Lumpur,50150.0,http://linktree.com/hellovcr,,,60321102330.0,,60321102330.0,4.4,4649.0,$$ (Moderate),OPERATIONAL,ChIJPYhalddJzDERgRWIgOgOTvA,3.1432498,101.7054472,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (4649 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJB8FE,2025-11-05,leaf & co. cafe,Cafe,2,200000,"53, Jalan Sultan, City Centre, 50000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50000 Kuala Lumpur,Kuala Lumpur,50000.0,https://www.facebook.com/leafandcocafe/,,,60320202220.0,,60320202220.0,4.3,2275.0,$$ (Moderate),OPERATIONAL,ChIJB8FE89BJzDER8ZAIRNj0LYc,3.1429024,101.698858,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (2275 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJVc_n,2025-11-05,Merchant's Lane | Petaling Street Café,"Cafe, Bakery, Store",2,200000,"150, Jalan Petaling, City Centre, 50000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50000 Kuala Lumpur,Kuala Lumpur,50000.0,https://wa.me/60320221736,,,60320221736.0,,60320221736.0,4.2,3382.0,$$ (Moderate),OPERATIONAL,ChIJVc_niNpJzDER__xE9gsy9BI,3.1410206,101.6980798,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (3382 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJpcUy,2025-11-05,d'Tandoor Restaurant Penang,"Meal Takeaway, Restaurant",1,300000,"10-C-22, Precinct 10, Jln Tanjong Tokong, Seri Tanjung Pinang, 10470 Tanjung Tokong, Pulau Pinang, Malaysia",10470 Tanjung Tokong,,10470.0,https://dtandoor.com/,,,60194302020.0,,60194302020.0,4.4,1140.0,$$$ (Expensive),OPERATIONAL,ChIJpcUyLR7DSjARffBd8hfZxQg,5.4488755,100.3059199,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (1140 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJ04v0,2025-11-05,DÔME (Suria KLCC),Cafe,5,300000,"G-45, Ground Floor, Menara Berkembar Petronas, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50088 Kuala Lumpur,Kuala Lumpur,50088.0,http://www.melium.com/,,,60122241735.0,,60122241735.0,4.5,5347.0,$$ (Moderate),OPERATIONAL,ChIJ04v0ftk3zDERdWU3viXdTzg,3.15653,101.7123279,Can't standardize operations across locations,2,,,Google Places API,Rating: 4.5/5 (5347 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJq6pq,2025-11-05,Mitasu Bukit Bintang,Restaurant,2,200000,"Wisma Chuang, B1, Jln Sultan Ismail, Bukit Bintang, 50250 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50250 Kuala Lumpur,Kuala Lumpur,50250.0,https://mitasujapaneserestaurant.beepit.com/ordering/?h=U2FsdGVkX1%2BirqFLm0AdVH2XzVngJNPIokNYsA7xiYSW7SPqQ6v1OjS%2B9jM%2BJps6&type=delivery&source=https%3A%2F%2Fbeepit.com%2Fsearchhttps://mitasujapaneserestaurant.beepit.com/ordering/?h=U2FsdGVkX1%2BirqFLm0AdVH2XzVngJNPIokNYsA7xiYSW7SPqQ6v1OjS%2B9jM%2BJps6&type=delivery&source=https%3A%2F%2Fbeepit.com%2Fsearch,,,60321102833.0,,60321102833.0,4.2,3534.0,$$ (Moderate),OPERATIONAL,ChIJq6pqdys2zDERXeAY6fyhq6k,3.1491219,101.7112751,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (3534 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJK5LS,2025-11-05,Sedap Corner,Restaurant,2,200000,"No 11, Jalan Abdul Samad, Kampung Bahru, 80100 Johor Bahru, Johor Darul Ta'zim, Malaysia",80100 Johor Bahru,Johor,80100.0,http://www.sedapcorner.com.my/,,,601111377652.0,,601111377652.0,4.0,2893.0,$$ (Moderate),OPERATIONAL,ChIJK5LSm7ES2jER6ePeGWyM8iU,1.4633219,103.7447858,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4/5 (2893 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJsUKK,2025-11-05,Huckleberry • Damansara Heights,"Cafe, Bakery, Store",2,200000,"Plaza Damansara, 2G & 4G, Jalan Medan Setia 2, Bukit Damansara, 50490 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50490 Kuala Lumpur,Kuala Lumpur,50490.0,https://huckleberry.my/,,,60172311898.0,,60172311898.0,4.0,2317.0,$$ (Moderate),OPERATIONAL,ChIJsUKKCANJzDERPcPczuwnJp0,3.1489187,101.6527131,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4/5 (2317 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJtYUq,2025-11-05,SkyBar,"Bar, Restaurant",2,400000,"Traders Hotel Kuala Lumpur, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50088 Kuala Lumpur,Kuala Lumpur,50088.0,http://www.shangri-la.com/kualalumpur/traders/dining/bars-lounges/sky-bar/,,,60323329888.0,,60323329888.0,4.2,2948.0,$$$ (Expensive),OPERATIONAL,ChIJtYUqqdM3zDERoeZmz29cmf0,3.1539243,101.7148872,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (2948 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJaXsp,2025-11-05,Big Food F&B (JM0686388-U),Restaurant,2,200000,"1, Jln Kolam Air 1 Taman Nong Chik Height, Taman Nong Chik, 80100 Johor Bahru, Johor, Malaysia",80100 Johor Bahru,Johor,80100.0,http://www.instagram.com/bigfoodfnb,,,60177313386.0,,60177313386.0,4.2,2232.0,$$ (Moderate),OPERATIONAL,ChIJaXsp8q4S2jERfp7P4rqGZzU,1.4711487,103.7369476,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (2232 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJFZ1-,2025-11-05,Kayuapi by Naughty Bali,"Bar, Restaurant",1,300000,"195, Jalan Dato Sulaiman, Taman Abad, 80250 Johor Bahru, Johor Darul Ta'zim, Malaysia",80250 Johor Bahru,Johor,80250.0,https://m.facebook.com/nnjohorbahru/,,,60167174628.0,,60167174628.0,4.3,1752.0,$$$ (Expensive),OPERATIONAL,ChIJFZ1-_S5t2jERtvOuB-xoCQ0,1.4873565,103.7637891,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.3/5 (1752 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJ9a-m,2025-11-05,McDonald's Bangsar,Restaurant,2,200000,"48, Jalan Telawi 5, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59100 Kuala Lumpur,Kuala Lumpur,59100.0,http://www.mcdonalds.com.my/,,,60322012551.0,,60322012551.0,4.0,4164.0,$$ (Moderate),OPERATIONAL,ChIJ9a-mtqJJzDERqPXc8Sg6qHE,3.132982299999999,101.6723034,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4/5 (4164 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJOfR_,2025-11-05,7 Spice,Restaurant,2,400000,"G-01, Block 5, Lbh Skudai, Danga Bay, 80200 Johor Bahru, Johor Darul Ta'zim, Malaysia",80200 Johor Bahru,Johor,80200.0,https://ocelu.me/7-spice-686564-web,,,60167107069.0,,60167107069.0,4.4,2950.0,$$$ (Expensive),OPERATIONAL,ChIJOfR_R65y2jERDsghx1zuLq8,1.4840821,103.7183952,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (2950 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJ1wF_,2025-11-05,Restoran LC Catering Sdn Bhd,Restaurant,1,150000,"340, Jalan Balau 1, Taman Melodies, 80250 Johor Bahru, Johor Darul Ta'zim, Malaysia",80250 Johor Bahru,Johor,80250.0,http://www.lc-catering.com.my/usr/page.aspx?pgid=2,,,6073357355.0,,6073357355.0,4.0,1053.0,$$ (Moderate),OPERATIONAL,ChIJ1wF_YCRt2jER7-rqraoq6uQ,1.4901136,103.7665865,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4/5 (1053 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJUQ5K,2025-11-05,Levain Boulangerie & Patisserie,"Bakery, Cafe, Restaurant",2,200000,"7, Jalan Delima, Imbi, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",55100 Kuala Lumpur,Kuala Lumpur,55100.0,http://www.levain.com.my/,,,60321426611.0,,60321426611.0,4.2,2941.0,$$ (Moderate),CLOSED_TEMPORARILY,ChIJUQ5KhjE2zDERSI4cz_Nxgm8,3.1461472,101.7203639,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (2941 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJg1lB,2025-11-05,Ashhryshoshedap,"Restaurant, Cafe",5,300000,"NO 24, Nongchik Riverside, Jalan Kolam Ayer, Kampung Mohd Amin, 80200 Johor Bahru, Johor, Malaysia",80200 Johor Bahru,Johor,80200.0,https://instagram.com/ashhryshoshedap?utm_medium=copy_link,,,6072071939.0,,6072071939.0,4.9,16414.0,$$ (Moderate),OPERATIONAL,ChIJg1lBJaly2jERxLUsFHa0ZfE,1.46532,103.7367235,Can't standardize operations across locations,2,,,Google Places API,Rating: 4.9/5 (16414 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJ1dfE,2025-11-05,WTF Restaurant,"Bakery, Store, Restaurant",2,400000,"98, Lrg Maarof, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",59100 Kuala Lumpur,Kuala Lumpur,59100.0,https://wtfrestorant.shop/,,,60192617070.0,,60192617070.0,4.5,3938.0,$$$ (Expensive),OPERATIONAL,ChIJ1dfEh6hJzDERrXgCs7couWg,3.1324601,101.6731023,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.5/5 (3938 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJUZ-c,2025-11-05,McDonald's Petron Section 7 DT,Restaurant,2,200000,"Fasa 3C, No. 5, Persiaran Kayangan, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",40000 Shah Alam,Selangor,40000.0,https://www.mcdonalds.com.my/,,,60355230379.0,,60355230379.0,4.1,3097.0,$$ (Moderate),OPERATIONAL,ChIJUZ-cB_BSzDERCug2kjrXl4Q,3.065697999999999,101.490766,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.1/5 (3097 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJq7Q6,2025-11-05,Mr Naan & Mrs Idly,"Meal Takeaway, Store, Restaurant",2,200000,"190, Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50470 Kuala Lumpur,Kuala Lumpur,50470.0,,,,60177629070.0,,60177629070.0,4.4,2790.0,$$ (Moderate),OPERATIONAL,ChIJq7Q6lsFJzDERq1u8QaI3gN0,3.1312834,101.6860383,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (2790 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJ_zj8,2025-11-05,Black Kettle,Cafe,2,200000,"105, Beach St, Georgetown, 10300 George Town, Penang, Malaysia",10300 George Town,Penang,10300.0,https://www.facebook.com/blackkettlemy,,,6042519270.0,,6042519270.0,4.2,2438.0,$$ (Moderate),OPERATIONAL,ChIJ_zj8C47DSjARAuuGc6p216I,5.4154122,100.339716,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.2/5 (2438 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJ44t0,2025-11-05,"The Alley, 5 Stewart Lane",Cafe,2,200000,"5, Stewart Ln, Georgetown, 10200 George Town, Penang, Malaysia",10200 George Town,Penang,10200.0,https://www.facebook.com/thealleypenang,,,60173734829.0,,60173734829.0,4.8,2223.0,$$ (Moderate),OPERATIONAL,ChIJ44t014_DSjAR5P0cuMob9sM,5.4185054,100.3384157,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.8/5 (2223 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJlRmx,2025-11-05,SOULed OUT Kuala Lumpur,"Cafe, Bar, Restaurant",2,200000,"20, Jalan 30/70 A, Desa, Sri Hartamas, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",50480 Kuala Lumpur,Kuala Lumpur,50480.0,https://www.souledoutgroup.com.my/souled-out/kuala-lumpur,,,60122001955.0,,60122001955.0,4.4,3700.0,$$ (Moderate),OPERATIONAL,ChIJlRmxwO9IzDERgKO_AmGNxME,3.1633988,101.6485535,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.4/5 (3700 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJ60rS,2025-11-05,TREC Kuala Lumpur,"Night Club, Cafe, Bar",5,600000,"438, Jln Tun Razak, KL City Centre, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50400 Kuala Lumpur,Kuala Lumpur,50400.0,http://www.trec.com.my/,,,60321105095.0,,60321105095.0,4.3,6678.0,$$$ (Expensive),OPERATIONAL,ChIJ60rSYTo2zDERFnjGlXrU6ks,3.1397195,101.7211132,Can't standardize operations across locations,2,,,Google Places API,Rating: 4.3/5 (6678 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJH5xm,2025-11-05,Petronas Twin Towers,Restaurant,5,240000,"Lower Ground (Concourse) Level, Menara Berkembar Petronas, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50088 Kuala Lumpur,Kuala Lumpur,50088.0,https://www.petronastwintowers.com.my/,,,60323318080.0,,60323318080.0,4.7,100870.0,Unknown,OPERATIONAL,ChIJH5xmLdE3zDERVpCKfNH9Op4,3.1574693,101.7115639,Can't standardize operations across locations,2,,,Google Places API,Rating: 4.7/5 (100870 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJn0Tr,2025-11-05,"Mandarin Oriental, Kuala Lumpur","Spa, Lodging, Bar",5,240000,"Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",50088 Kuala Lumpur,Kuala Lumpur,50088.0,https://www.mandarinoriental.com/en/kuala-lumpur/petronas-towers?src=loc.yext.mokul.ggl,,,60323808888.0,,60323808888.0,4.6,8879.0,Unknown,OPERATIONAL,ChIJn0TrD9Q3zDERSpw1Ns9muFs,3.1557927,101.7119498,Can't standardize operations across locations,2,,,Google Places API,Rating: 4.6/5 (8879 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJyykJ,2025-11-05,"US Pizza - Greenlane, Penang","Restaurant, Meal Takeaway",2,200000,"3-D, Lorong Delima 1 Jelutong, Taman Island Glades, 11700 George Town, Pulau Pinang, Malaysia",11700 George Town,,11700.0,https://uspizza.my/,,,6046552828.0,,6046552828.0,4.5,2306.0,$$ (Moderate),OPERATIONAL,ChIJyykJSYDBSjARmykx29_w6nw,5.3856969,100.3041797,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.5/5 (2306 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJdUmE,2025-11-05,Kaka Fusion Cafe & Vibes,"Cafe, Meal Takeaway, Restaurant",2,400000,"215, Jln Imbi, Bukit Bintang, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",55100 Kuala Lumpur,Kuala Lumpur,55100.0,,,,60134149427.0,,60134149427.0,4.5,2170.0,$$$ (Expensive),OPERATIONAL,ChIJdUmE1i02zDERY8sPE5vcMFQ,3.1462986,101.7156434,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.5/5 (2170 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
"Growth System - RM 5,997/mo","Save RM 35-50k/mo, 35-45% reduction",GOOGLE-ChIJN9mr,2025-11-05,WHEELER'S,"Cafe, Bar, Restaurant",2,200000,"67, Lorong Love, George Town, 10200 George Town, Pulau Pinang, Malaysia",10200 George Town,,10200.0,http://www.wheelers.com.my/,,,60195247703.0,,60195247703.0,4.6,4027.0,$$ (Moderate),OPERATIONAL,ChIJN9mrRJDDSjARoANJhEVGNwM,5.418730099999999,100.3365486,Losing money to waste but don't know how much,2,,,Google Places API,Rating: 4.6/5 (4027 reviews),,New,,Google Places Scraper,2025-11-05,95,HOT
